owner_mid,fan
331341343,3
283208446,15
306912882,7
454663,81
53146930,3484
308054324,310
27862759,57
20709028,12
234284515,5
244148136,158
162621639,37
27885406,431
2044992,52
42424526,1
123966065,156
124820725,295
315106212,1
198941754,0
130032585,17
309887347,6
12321608,0
322403379,27
138852472,1
15146268,1
19990405,355
13829896,189713
21281665,58
5758093,40
28176271,2
66558168,729
43224710,4709
333691753,17
13160596,0
326251142,111
39368017,9
9956561,4
38909174,1
16757328,0
334059450,2
18157024,8
328192232,4
324277617,12
3229345,65
9125027,1
336660925,3
271020313,37
19966350,2
211132082,443
21414964,7
309931125,27949
6520026,164
320782004,26
11607400,152
279059170,21077
21988262,341
254071717,53
23829440,17
35301824,7
325902922,3
19016754,499
295298855,1547
99179228,410
303044334,33
22647294,7
205525171,130
316011644,485
11062864,4888
304817136,165462
32848606,2
15941385,16
173309867,20
319175547,0
11714720,342
16650576,1411
23947712,145
246509832,196
34088567,156
18323113,6
169186043,109
43582057,219419
9397628,5
93265566,263
211664933,498
40811222,2
36167263,2981
12226434,1326
15406166,304
249135061,46
326435373,366
1944028,3341
333859695,28
198909982,3
32530380,47
5727706,416
101002265,0
36489704,47
281920407,0
38422578,23945
258903970,6
334364499,8
335823095,0
11959569,24
286077207,75
21229171,4
299421876,31
929792,0
14625088,148
303473818,24
101353641,110
14249241,1340
1356621,2392
11927857,122
317372943,109
10691276,183
86260142,2
30900202,6
30940582,30
297089694,1
12884580,1292
12486679,14
269442253,98
333829591,2
253456497,5
335230054,339
281919080,6
4727959,1
46898196,29
14020422,3
208697457,610
12726248,7
12967182,81
124455839,15
108831902,48
23336707,166
26428608,183
13113089,1446
31926423,12
7475863,18505
108915299,2
95162698,2307
42018070,4
97417951,93
260170654,11
325811572,5
93746294,0
91138595,5
243838148,284
324206056,13
239620688,19392
84504774,1809
1277609,404
90143938,25
281920406,0
317096734,1596
429847,2320
281920404,2
332459961,40
29254942,326
95935807,3
97234213,3
1689874,231
93600923,2
7076596,30636
35351981,6
17591372,21
27585690,1
110129328,48
330732875,0
37311361,2
88224996,267
332102703,6
27069530,1470
33928348,5337
171721188,172
19378169,833
313714537,35
332320809,9
271466660,3212
33228092,97
24552480,229
19400110,3334
330408823,0
114511786,269
3528443,12
40277880,118910
234522375,3980
67801116,0
324127692,34
301343860,1
264937802,39
8904331,18177
66553793,85
1873461,11
327729052,63
88525055,0
107689294,227
9933853,11327
1511891,29
22473716,8
6388976,465
245219118,0
332049143,101
15409763,13
93172176,4
156696888,316
262276640,28036
8139093,3855
324274174,13
109924835,5
301496121,170
237223112,46
9103965,12792
6651760,27509
298006593,62
7838192,2962
18731364,8
185961880,473
268557631,471
330468235,18
10449568,1600
328584656,3
316016859,36
326443251,0
157865337,0
328498369,793
281917367,2
289379387,2
317718803,53
199024259,67
281339909,107
279754681,1055
302337830,27
19890956,7
2986523,12696
4579519,6054
1320020,16
245098822,3
15955592,6357
13000974,7
93891245,2989
281920138,0
70714160,23
89009419,3516
318853963,532
281920140,0
305106817,20
275230151,200
3430937,25
263703515,20
26020496,434
67527552,3
9642827,169
35941718,24
534971,9
20998875,33423
37532615,25148
267726001,14
40030192,98
281917369,1
39773168,2
39871177,5957
21975683,11
31277557,10
324329366,6
236116499,7
8368168,813
330308404,21
307937153,19
313016316,2101
46023227,170
99175265,816
254690068,334
5191271,4365
74357907,56
180045864,17
20195792,1218
173987136,2775
271521847,64
180006226,4
248573727,37
326510118,786
44704783,9
2691519,12
298722359,5
298566042,73
314746766,16
11257387,100
38792992,849
11739937,15808
4760707,3486
38291103,963
8667339,87
295714670,353
11737255,23015
29106879,40
313712012,174
300845438,54
100876688,2
7262788,16888
9164759,21
7755901,11
12256449,17
324531537,518
11993773,55
32740778,1847
14254182,921821
320538745,1
33879801,122
303552054,446
314383081,210
26242670,54
168921178,1868
10315774,3
242656941,3669
318589107,752
108503155,15
19287453,1064
195325080,1
317679826,0
281910760,1
325638996,16
480246,38267
322658788,50
95106359,278
14342448,712
327431263,0
322895925,222
327797979,4890
30411291,3
243982418,0
13494382,41
233548021,7
311811147,253
281656162,86
197631395,200
284087794,148
18924326,23
28286779,2
92970967,180
106279491,211
96163008,88
279937692,11
107271130,903
87627234,6
2163906,332
273758566,1
280519569,6017
4675905,32917
66028584,20512
145535565,1
301491254,267
324482781,2
316262039,149
3941616,75
13494379,320
32929853,1164
3348215,847
281772811,1
325343984,7
12500574,30
5768709,481
13369594,1
44331096,5656
12306293,631
323588182,13560
207882509,37
158221568,59
271919989,163
21006700,92
211153222,393
327692462,6
284568238,170
182144222,1
324900500,23
285426187,7
300910588,92
203245476,1972
34247201,0
321077441,1
38332568,2
19769294,7393
22758495,2
31836583,2531
227607619,15
11308906,94
8113509,623
4375151,117
639354,68
13297724,306524
325163863,1
288587948,5905
212510236,10
162486208,22
188539966,21
184906276,398
241203819,104
25723639,63
325254887,4
1554071,198
12861728,6042
33524089,0
2486340,1407
39213182,538
274682091,74
327048320,0
21789343,15
237619633,66
122575238,5761
15187875,9158
49812482,1981
325649374,1
94608891,33
168033274,5
2475566,140
27669924,288881
110779973,1856
43270447,1074
2663855,1191
237121006,3103
18436108,21
45229544,4
326012882,226
810774,6072
34449326,358
322961403,157
238741058,16
314420881,266
30417386,310
92950896,1865
235567414,233
221648012,16
13917856,6337
1492811,36142
15108307,3786
161450171,506
161449826,41
161449840,684
8804457,11
39639923,220
325293052,24
1077,10
31483994,109
318750841,6
87291415,1
14854258,0
316087455,256
11318365,30
653162,244
222103174,75277
32977377,5
5682800,717
326304145,2
324879,477337
270659059,2
174500911,5443
38696383,132686
46812945,145
325334599,3
307961727,0
23772065,24
180007279,10
320191938,4
29253287,8
641619,3089
174115039,0
6018500,123
198921497,38
90114601,8
198921484,1
321099663,4
15541967,11
10971794,26
8220997,808
178412019,2237
272281765,125
10868589,108
5119990,24
3279053,51
39990082,427
326242167,48
24553254,14
317958006,1
383014,658
21382386,290
30376288,46
4589448,715
269319344,214768
86177906,46
22733798,7
44262726,3162
6561444,49
24528993,222
108716165,276
35415240,1
99431275,59
168074044,757
22307166,38
55795228,19
85599598,3210
2417608,0
323202604,4
32224317,16
96422058,241
263773798,17
237680133,78
176578518,121
133487957,68
271687875,33
270513598,45
314030037,1
167184546,0
260975611,14
19144046,1437
17905924,52
29250380,592
21167648,629
183898019,2
22695995,9731
35765029,214
1666268,6
11718238,2243
2124397,80
130767181,1292
240346507,153613
37527408,380
279985795,509
324233258,10
19962188,87
65665051,8
62063303,1
3255049,87
50816546,5660
7401429,4902
14900645,14
314521412,1
323219513,407
32728359,3049
10950952,39
3769291,38804
180007106,16
19190405,1572
107758101,2248
289462439,4
30029138,167
17980899,35
27773630,1191
111794509,73
303635633,2124
266564698,2
11792428,411
7753700,72119
11618088,3
297954702,7097
15340681,16081
102647202,639
51573050,1345
10206987,234927
25991872,47
10622769,100
281094103,4131
14837841,1224
93941182,2783
11234076,26843
16014476,281
166737559,683
13975629,3298
298273017,421
325061940,168
198921502,0
24723462,11969
245827504,388
8821596,66
180006336,88
244982582,43
295906395,3
56197940,3979
5111127,231
320809006,437
243773178,201
322868531,2
14708968,311
298654329,4
325005241,130
361618,512
275901012,30
257831477,581
3880844,66
196722952,45
225298144,341
88079922,1833
8057645,6522
286240925,4123
233186919,39
128925695,85
123086212,97
68099742,8
207541772,1232
40696132,88
180006433,10
6575742,282
27878509,13
19153801,11
10913310,1
20275339,2
263680876,7676
6828498,731
8625497,31
128117447,435
11557060,0
10336190,474
79035334,0
132285361,9
320717073,10
281910700,7
32750059,2126
303496768,86
11526237,49
32154713,2995
198910297,0
23131882,4
11488088,531
12269257,944
299176290,13792
69847004,317
33062150,31
88704553,25
286155068,222
332763,100
250049698,0
283300411,322
187531061,8
34894278,1565
62083070,1
44188893,19
234857027,45
31920317,6950
644851,185
282050336,152
9027540,25247
319483106,470
310961931,344
11496238,22
31477661,5
11626810,13
35321789,2250
29414115,23
7090497,25
31331854,0
45059369,587
7301233,5
170763673,16
96928113,1
318189177,7
9232866,37
256098508,6
203736,563
6846860,143
30240082,4269
317093287,2
195199655,1213
40193534,2115
11531525,57
299619751,30
309582531,36
87358063,154
277047467,5200
8801812,4326
180747478,24
322738669,41
100041991,13
170066617,840
279229092,0
12503518,6
21323278,3447
4760678,3
300571680,1022
169107186,25
322725590,35
14804754,3
304779204,268
159245651,33
176814731,9
174898254,7515
89094942,21
322176216,32
100915012,263
215760713,13138
166092816,6
5358650,2973
28251645,51
47176638,2042
7376016,4605
53108106,156
123871794,46
176368066,12
299447455,3
14291810,629
93940277,354
105508920,987
316255470,1
7469173,11298
33790898,4302
11531441,28
4499658,97
2929084,613
64943335,26
238286438,17009
25316530,60
53087728,1374
212930666,1252
2836687,4
237766994,3702
58963552,4415
239887206,0
10559436,3886
5278805,5233
100668079,5
106324640,303
86199149,23
7612039,1
12822970,15
250873504,18
215421271,28820
1470586,34
9452843,3243
19047365,2
85469583,21425
2536961,27
67815486,238
3540270,3
318780014,106
236120062,544
59467050,34
11265351,59
8433874,5
10446921,2
297982029,4
322336386,2
73249779,3
32841713,193
297723327,40567
44613958,11092
3162975,312
11027046,2195
34595482,31
106284112,6871
15175975,838
224769451,33
465028,130791
29956213,35
10126832,8
452881,42
11356467,1
12909974,948
3948019,32704
283674680,11
28811781,91
87794470,7
102898549,3
18485065,2
305834389,0
286530393,91
89765737,765
14359964,79
5368467,96
37227778,48
121735267,3
647192,9559
50218906,179
309234596,17
62450936,2
104522291,4
284949308,879
2608064,8096
12565731,547
171370460,578
321509831,1
107374984,0
160418946,334
66643018,231
258767005,101
33427170,27
170248144,18
883724,88589
6506377,19408
107378338,1
100041929,0
19462983,21
174375903,14
33426623,8
11514380,5
7565166,47
172298015,5145
20902132,10
43199628,0
12278793,128
188569105,1532
286958470,278
863418,184
2279204,6
40986878,1
204890734,17
247031021,709
318547163,6
17565865,33
9034668,30
163939712,9
11557395,6
189792446,36
264920669,794
307999313,0
4967136,89410
32874411,12
198852122,75
4297304,41
318912058,8
290911265,2
198910252,1
251162107,1
295977201,213
319673681,34
99173228,58
180251851,10600
190821086,37
11422598,64
5161851,223
309899331,1709
210233154,391
12307277,14
10344682,455
22410657,484
317365097,0
320458914,10
4130143,26
10908242,144
320023040,1
303549582,500
23499475,40
259841238,51
7267176,1198
11296091,468
178449313,44
572375,30424
11877199,41
16245648,83
26700628,5
16114015,156
313643243,2
13994662,2
300664977,4
293763616,2158
29466431,190
23428367,103
319950343,0
108775913,228
198910300,3
314725867,0
298696878,2974
50207434,477
11857456,134
312663583,67074
30269870,77
211659634,119
23764824,8
20534999,1613
317806665,0
3283162,559
21411463,1968
198910293,1
300559841,0
62897995,0
12549980,727
106116575,42
121846561,122
777597,8
251423,665
10823357,10
296006549,17
5712061,65
284633329,2
299552339,158
18933363,17
274375416,8
319237420,1
56903402,1062
179165168,19
27691902,7
13625412,22131
12616232,47
295000638,633
96610101,85
102441011,1
2629555,75
107372495,1
100042446,1
107360581,2
100043214,1
100016390,10
265030750,1515
172439367,14
281751119,22900
32143632,1
858380,8
287503113,39
107084783,1213
172912545,558
2357198,80
317369761,28
236099842,1012
29265663,249
110148568,6
316940072,14
54402466,1531
29765249,4
17511955,2738
35781423,53
311395290,2
238269423,93026
174887396,604
254520105,74
62730744,18
17896711,87
43532329,1422
17964811,1
59827933,916
298692863,69959
3067714,22
7725663,439
458693,6
5727940,1933
49487198,17875
303166461,30
195705872,325
52059382,21
18651455,1
251347544,2925
26260589,4372
311364694,211
44613501,48156
11262034,101
157571854,3101
2727624,7608
117709628,3
11836900,132
27322703,3052
87374618,193
12117369,478
307460580,3
15124668,99
46969147,1
36366148,7
316206328,51
104404484,23915
81116673,0
27365040,4344
14841290,29
105293020,457
168697951,1357
41839587,25
39108034,6
35844397,2
210236955,274
19623135,118
256121625,0
17502229,244
94633006,191
314440598,1
264542049,1144
304592900,1
242199790,0
24786662,248
10117601,4327
93365467,3
28622221,27
223184114,2215
215906728,979
16123838,21916
13460105,11
18437313,280
52732240,3949
2633369,9768
40726913,344
12049376,29873
3286824,4
279709559,105
22174219,214
30632280,32
68952547,953
202491571,608
34542708,538
301925022,1
308712167,521
290910922,1
31237321,1698
5656839,49193
617148,117
90147461,6
36387584,423
177444763,267
166773,92
105473370,97
307651102,18
307651098,14
7495453,26
293797620,2
161467104,180
14716514,1880
26033508,135
33819796,74
102735130,2767
313561566,34
39045528,5534
216016101,0
195323051,438
271800522,201
13249895,26
29932517,167
11970331,153
293704942,69
243932063,8346
11079798,52
98953899,13
1547480,33
300052770,360
7930295,67
250534159,56
38151942,26261
140458333,279858
200584779,597
40320689,7
309311572,9
20892715,32
30736076,9
315583994,0
5545971,240
5381454,6
274943215,1
16061883,17
61380111,43
284947204,210
96135244,6384
13195234,28469
22937288,6
8492447,3
3666474,216
11773386,116
26435721,1312
24821076,77
270315557,2839
241334615,2110
12944570,1126
189826922,423
40359322,4
85755194,5
7551063,3930
300794784,101
9267608,7
233936571,40
252921531,2690
96769429,337
129310586,1
249048126,0
19073978,5
212517464,71
7413948,4
111271431,23
153066900,24
34230461,2
214754934,7728
309939095,126
9098724,66
2293678,8
11001648,34
310691588,2
312343575,2
39910336,7
303048813,5
16257063,89
312589999,1458
21011691,1042
102316355,258
306895535,288
196243772,745
313695564,829
38519593,90006
35093967,1
4608833,1
307651718,3
307651854,0
2392608,77
67291561,13
307651867,1
92312668,12647
253227390,10
2956909,1520
296830212,121
34331991,469
2276705,62
208232468,19
194539991,927
59366289,13
71032921,353
32860873,2
35924403,3
208122030,1
282443319,41
6836703,353
239842344,4
2398897,2381
12981859,192
16603211,1106
832988,40
37588769,497
20517279,497
303693097,116
84848934,23
11904505,207
28018690,5637
12055871,9455
2809293,3822
273356956,23
92486277,1524
50992540,40
1678522,1087
7998349,168
309260406,7
240274756,180
37116709,1
5297029,82
10958971,4
5965414,3256
28767563,1273
23506112,25204
36016927,2464
88830925,25
234959287,134
119962114,2
281280105,179
75474250,3482
63070954,45
29421831,1005
304205402,48
280468727,423
8585985,56
7264651,3341
139330,35952
20554233,19685
60581,1389
11969434,18
19435739,34
6461146,41
14781644,804722
270352604,1503
198900477,0
4325557,397
178830485,341
270453509,3173
13519111,0
88169366,1
1824112,300
19535396,7
221762205,342
1586384,2471
43335549,44177
303526961,14
2313091,11694
26751424,27
198910640,0
257896770,34
14762899,106
172307655,0
198910653,2
18179956,4301
198910064,0
218833,1719
10644881,6430
286708677,4
16157744,51757
295093328,11
111163386,24945
212701911,11961
53580604,181
261120815,27
187496037,458
32819183,1
53376428,1
2294811,78246
85931130,1
162757243,7
34362799,56744
16988493,1261
156696,2292
244377212,81
13251552,18
36977201,203
267375559,18
137818860,25
314566,14
108175020,50
1692683,1
6811181,37478
17403413,604
254708437,2802
16342259,377
93907501,1
33056133,16
5973673,784
13107875,158
2348509,18
21503741,6
106925344,1599
273867120,19182
309934615,148
106413036,4
239626315,796
15316871,1243
52976763,2
16110184,10
253649779,78
15436713,5927
1660345,6
16978059,862
305105479,1
92193094,89694
259784071,53
102984190,430604
10389571,817
13140815,954
281907323,2
3059964,39
107125551,31659
2864857,5
25648981,4
40525345,377
2413094,605
11264258,339
37002501,7143
165585178,82
59634977,781
31455427,20
38261551,109
110876226,1127
282110980,498
6869964,136
278051912,27
285458621,166
3068040,24601
25579001,17775
10132198,111
34794701,16
21686036,6
183543141,3494
6934983,225
41305784,163
34156670,0
294650794,456
307373083,39
301981792,1358
53301763,110
3718625,168
306007447,8
198900472,8
22501080,8
255953641,4159
19061516,28
301514189,14
292759350,2185
11796060,1739
234864741,399
6221580,1012
285321281,14
288849922,181
14965371,575
182771268,1358
746786,39568
17580686,1779
90328030,3350
